NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Rivina humilis,L.,Phytolaccaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rivina humilis,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Rubus rosifolius,Sm.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus rosifolius,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Salvinia adnata,Desv.,Salviniaceae,Salviniales,Polypodiopsida,Tracheophyta,TPL,Salvinia molesta,Vascular plants,New Caledonia,,1956,1956,,Hequet V. et al. (2009),,Pacific Islands
Sanchezia parvibracteata,Sprague & Hutch.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Sanchezia parvibracteata,Vascular plants,New Caledonia,,1905,1905,,Hequet V. et al. (2009),,Pacific Islands
Schinus terebinthifolius,,,Sapindales,Magnoliopsida,Tracheophyta,,Schinus terebinthifolius,Vascular plants,New Caledonia,,1882,1882,,Hequet V. et al. (2009),,Pacific Islands
Sida cordifolia,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Sida cordifolia,Vascular plants,New Caledonia,,1928,1928,,Hequet V. et al. (2009),,Pacific Islands
Solanum torvum,Sw.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum torvum,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Spathodea campanulata,P.Beauv.,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Spathodea campanulata,Vascular plants,New Caledonia,,1952,1952,,Hequet V. et al. (2009),,Pacific Islands
Sphagneticola trilobata,(L.) Pruski,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sphagneticola trilobata,Vascular plants,New Caledonia,,1974,1974,,Hequet V. et al. (2009),,Pacific Islands
Stachytarpheta cayennensis,(Rich.) Vahl,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Stachytarpheta cayennensis,Vascular plants,New Caledonia,,1884,1884,,Hequet V. et al. (2009),,Pacific Islands
Stylosanthes guianensis,(Aubl.) Sw.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Stylosanthes guianensis,Vascular plants,New Caledonia,,1963,1963,,Hequet V. et al. (2009),,Pacific Islands
Syzygium cumini,(L.) Skeels,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Syzygium cumini,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia grandiflora,(Roxb. ex Rottl.) Roxb.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia grandiflora,Vascular plants,New Caledonia,,1969,1969,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia laurifolia,Lindl.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia laurifolia,Vascular plants,New Caledonia,,1950,1950,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia mysorensis,(Wight) T.Anderson,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia mysorensis,Vascular plants,New Caledonia,,1967,1967,,Hequet V. et al. (2009),,Pacific Islands
Tradescantia spathacea,Sw.,Commelinaceae,Commelinales,Liliopsida,Tracheophyta,TPL,Tradescantia spathacea,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Tradescantia zebrina,Bosse,Commelinaceae,Commelinales,Liliopsida,Tracheophyta,TPL,Tradescantia zebrina,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Tripsacum laxum,Nash,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Tripsacum laxum,Vascular plants,New Caledonia,,1981,1981,,Hequet V. et al. (2009),,Pacific Islands
Triumfetta rhomboidea,Jacq.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Triumfetta rhomboidea,Vascular plants,New Caledonia,,1855,1855,,Hequet V. et al. (2009),,Pacific Islands
Urena lobata,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Urena lobata,Vascular plants,New Caledonia,,1858,1858,,Hequet V. et al. (2009),,Pacific Islands
Aleurites moluccanus,,Euphorbiaceae,,,Tracheophyta,TPL,Aleurites moluccana,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Alocasia macrorrhizos,,Araceae,,,Tracheophyta,TPL,Alocasia macrorrhizos,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Broussonetia papyrifera,,Moraceae,,,Tracheophyta,TPL,Broussonetia papyrifera,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Calophyllum inophyllum,,Clusiaceae,,,Tracheophyta,TPL,Calophyllum inophyllum,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Cocos nucifera,,Arecaceae,,,Tracheophyta,TPL,Cocos nucifera,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Colocasia esculenta,,Araceae,,,Tracheophyta,TPL,Colocasia esculenta,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Cordyline fruticosa,,Asparagaceae,,,Tracheophyta,TPL,Cordyline fruticosa,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Curcuma longa,,Zingiberaceae,,,Tracheophyta,TPL,Curcuma longa,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Dioscorea bulbifera,,Dioscoreaceae,,,Tracheophyta,TPL,Dioscorea bulbifera,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Dioscorea pentaphylla,,Dioscoreaceae,,,Tracheophyta,TPL,Dioscorea pentaphylla,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Ipomoea batatas,,Convolvulaceae,,,Tracheophyta,TPL,Ipomoea batatas,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Morinda citrifolia,,Rubiaceae,,,Tracheophyta,TPL,Morinda citrifolia,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Musa paradisiaca,,Musaceae,,,Tracheophyta,TPL,Musa x paradisiaca,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Piper methysticum,,Piperaceae,,,Tracheophyta,TPL,Piper methysticum,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Syzygium malaccense,,Myrtaceae,,,Tracheophyta,TPL,Syzygium malaccense,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Tacca leontopetaloides,,Dioscoreaceae,,,Tracheophyta,TPL,Tacca leontopetaloides,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Tephrosia purpurea,,Leguminosae,,,Tracheophyta,TPL,Tephrosia purpurea var. purpurea,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Zingiber zerumbet,,Zingiberaceae,,,Tracheophyta,TPL,Zingiber zerumbet,Vascular plants,Hawaiian Islands,,1200,1200,,Me,Complete Compiled Publication,Pacific Islands
Echinochloa colona,,Poaceae,,,Tracheophyta,TPL,Echinochloa colona,Vascular plants,Hawaiian Islands,,1835,1835,,Me,Complete Compiled Publication,Pacific Islands
Eleusine indica,,Poaceae,,,Tracheophyta,TPL,Eleusine indica,Vascular plants,Hawaiian Islands,,1837,1837,,Me,Complete Compiled Publication,Pacific Islands
Lythrum maritimum,,Lythraceae,,,Tracheophyta,TPL,Lythrum maritimum,Vascular plants,Hawaiian Islands,,1845,1845,,Me,Complete Compiled Publication,Pacific Islands
Stachys arvensis,,Lamiaceae,,,Tracheophyta,TPL,Stachys arvensis,Vascular plants,Hawaiian Islands,,1845,1845,,Me,Complete Compiled Publication,Pacific Islands
Echinochloa crusgalli,,,,,Tracheophyta,TPL,Echinochloa crusgalli,Vascular plants,Hawaiian Islands,,1846,1846,,Me,Complete Compiled Publication,Pacific Islands
Desmodium sandwicense,,Leguminosae,,,Tracheophyta,TPL,Desmodium sandwicense,Vascular plants,Hawaiian Islands,,1847,1847,,Me,Complete Compiled Publication,Pacific Islands
Achyranthes aspera,,Amaranthaceae,,,Tracheophyta,TPL,Achyranthes aspera var. aspera,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Ageratum conyzoides,,Compositae,,,Tracheophyta,TPL,Ageratum conyzoides,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Ambrosia confertiflora,,Compositae,,,Tracheophyta,TPL,Ambrosia confertiflora,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Chloris virgata,,Poaceae,,,Tracheophyta,TPL,Chloris virgata,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Cynodon dactylon,,Poaceae,,,Tracheophyta,TPL,Cynodon dactylon,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Oplismenus undulatifolius,,Poaceae,,,Tracheophyta,TPL,Oplismenus hirtellus subsp. undulatifolius,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Setaria parviflora,,Poaceae,,,Tracheophyta,TPL,Setaria parviflora,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Torilis nodosa,,Apiaceae,,,Tracheophyta,TPL,Torilis nodosa,Vascular plants,Hawaiian Islands,,1851,1851,,Me,Complete Compiled Publication,Pacific Islands
Digitaria violascens,,Poaceae,,,Tracheophyta,TPL,Digitaria violascens,Vascular plants,Hawaiian Islands,,1852,1852,,Me,Complete Compiled Publication,Pacific Islands
Briza minor,,Poaceae,,,Tracheophyta,TPL,Briza minor,Vascular plants,Hawaiian Islands,,1855,1855,,Me,Complete Compiled Publication,Pacific Islands
Desmodium triflorum,,Leguminosae,,,Tracheophyta,TPL,Desmodium triflorum,Vascular plants,Hawaiian Islands,,1855,1855,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus polystachios,,Poaceae,,,Tracheophyta,TPL,Cenchrus polystachios,Vascular plants,Hawaiian Islands,,1863,1863,,Me,Complete Compiled Publication,Pacific Islands
Acacia farnesiana,,Leguminosae,,,Tracheophyta,TPL,Vachellia farnesiana,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Batis maritima,,Bataceae,,,Tracheophyta,TPL,Batis maritima,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Bidens pilosa,,Compositae,,,Tracheophyta,TPL,Bidens pilosa,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Cardamine flexuosa,,Brassicaceae,,,Tracheophyta,TPL,Cardamine flexuosa,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus echinatus,,Poaceae,,,Tracheophyta,TPL,Cenchrus echinatus,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Chenopodium murale,,Amaranthaceae,,,Tracheophyta,TPL,Chenopodium murale,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Cleome gynandra,,Cleomaceae,,,Tracheophyta,TPL,Cleome gynandra,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Commelina diffusa,,Commelinaceae,,,Tracheophyta,TPL,Commelina diffusa,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria assamica,,Leguminosae,,,Tracheophyta,TPL,Crotalaria assamica,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria pallida,,Leguminosae,,,Tracheophyta,TPL,Crotalaria pallida,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria spectabilis,,Leguminosae,,,Tracheophyta,TPL,Crotalaria spectabilis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Cuphea carthagenensis,,Lythraceae,,,Tracheophyta,TPL,Cuphea carthagenensis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Euphorbia hirta,,Euphorbiaceae,,,Tracheophyta,TPL,Euphorbia hirta,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Kyllinga brevifolia,,Cyperaceae,,,Tracheophyta,TPL,Cyperus brevifolius,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Lepidium didymum,,Brassicaceae,,,Tracheophyta,TPL,Lepidium didymum,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Ludwigia octovalvis,,Onagraceae,,,Tracheophyta,TPL,Ludwigia octovalvis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Macroptilium lathyroides,,Leguminosae,,,Tracheophyta,TPL,Macroptilium lathyroides,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Malva parviflora,,Malvaceae,,,Tracheophyta,TPL,Malva parviflora,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Mimosa pudica,,Leguminosae,,,Tracheophyta,TPL,Mimosa pudica var. unijuga,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Oplismenus hirtellus,,Poaceae,,,Tracheophyta,TPL,Oplismenus hirtellus subsp. hirtellus,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Oxalis corniculata,,Oxalidaceae,,,Tracheophyta,TPL,Oxalis corniculata,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Paspalum conjugatum,,Poaceae,,,Tracheophyta,TPL,Paspalum conjugatum,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Plantago major,,Plantaginaceae,,,Tracheophyta,TPL,Plantago major,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Polypogon viridis,,Poaceae,,,Tracheophyta,TPL,Polypogon viridis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Ricinus communis,,Euphorbiaceae,,,Tracheophyta,TPL,Ricinus communis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Salvia occidentalis,,Lamiaceae,,,Tracheophyta,TPL,Salvia occidentalis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Schizostachyum glaucifolium,,Poaceae,,,Tracheophyta,TPL,Schizostachyum glaucifolium,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Senna occidentalis,,Leguminosae,,,Tracheophyta,TPL,Senna occidentalis,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Sida acuta,,Malvaceae,,,Tracheophyta,TPL,Sida acuta subsp. carpinifolia,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Silene gallica,,Caryophyllaceae,,,Tracheophyta,TPL,Silene gallica,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Sonchus oleraceus,,Compositae,,,Tracheophyta,TPL,Sonchus oleraceus,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Sorghum bicolor,,Poaceae,,,Tracheophyta,TPL,Sorghum bicolor,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Stenotaphrum secundatum,,Poaceae,,,Tracheophyta,TPL,Stenotaphrum secundatum,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Youngia japonica,,Compositae,,,Tracheophyta,TPL,Youngia japonica,Vascular plants,Hawaiian Islands,,1864,1864,,Me,Complete Compiled Publication,Pacific Islands
Bryophyllum pinnatum,,Crassulaceae,,,Tracheophyta,TPL,Kalanchoe pinnata,Vascular plants,Hawaiian Islands,,1871,1871,,Me,Complete Compiled Publication,Pacific Islands
Lepidium virginicum,,Brassicaceae,,,Tracheophyta,TPL,Lepidium virginicum,Vascular plants,Hawaiian Islands,,1875,1875,,Me,Complete Compiled Publication,Pacific Islands
Pluchea indica,,Compositae,,,Tracheophyta,TPL,Pluchea indica,Vascular plants,Hawaiian Islands,,1880,1880,,Me,Complete Compiled Publication,Pacific Islands
Asparagus setaceus,,Asparagaceae,,,Tracheophyta,TPL,Asparagus plumosus,Vascular plants,Hawaiian Islands,,1886,1886,,Me,Complete Compiled Publication,Pacific Islands
Acanthospermum australe,,Compositae,,,Tracheophyta,TPL,Acanthospermum australe,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Asclepias curassavica,,Apocynaceae,,,Tracheophyta,TPL,Asclepias curassavica,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Centaurea melitensis,,Compositae,,,Tracheophyta,TPL,Centaurea melitensis,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Cerastium fontanum,,Caryophyllaceae,,,Tracheophyta,TPL,Cerastium fontanum subsp. triviale,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Chamaecrista leschenaultiana,,Leguminosae,,,Tracheophyta,TPL,Chamaecrista nictitans subsp. patellaria var. glabrata,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Chloris radiata,,Poaceae,,,Tracheophyta,TPL,Chloris radiata,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria berteroana,,Leguminosae,,,Tracheophyta,TPL,Crotalaria berteroana,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria incana,,Leguminosae,,,Tracheophyta,TPL,Crotalaria incana,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Crotalaria longirostrata,,Leguminosae,,,Tracheophyta,TPL,Crotalaria longirostrata,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Cyanthillium cinereum,,Compositae,,,Tracheophyta,TPL,Cyanthillium cinereum,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Cyperus difformis,,Cyperaceae,,,Tracheophyta,TPL,Cyperus difformis,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Digitaria fuscescens,,Poaceae,,,Tracheophyta,TPL,Digitaria fuscescens,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Drymaria cordata,,Caryophyllaceae,,,Tracheophyta,TPL,Drymaria cordata var. pacifica,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis amabilis,,Poaceae,,,Tracheophyta,TPL,Eragrostis amabilis,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Erigeron bonariensis,,Compositae,,,Tracheophyta,TPL,Conyza bonariensis,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Erigeron canadensis,,Compositae,,,Tracheophyta,TPL,Conyza canadensis var. canadensis,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Gnaphalium pensylvanicum,,Compositae,,,Tracheophyta,TPL,Gamochaeta pensylvanica,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Plantago lanceolata,,Plantaginaceae,,,Tracheophyta,TPL,Plantago lanceolata,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Setaria verticillata,,Poaceae,,,Tracheophyta,TPL,Setaria verticillata,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Sida spinosa,,Malvaceae,,,Tracheophyta,TPL,Sida spinosa,Vascular plants,Hawaiian Islands,,1895,1895,,Me,Complete Compiled Publication,Pacific Islands
Chloris barbata,,Poaceae,,,Tracheophyta,TPL,Chloris barbata,Vascular plants,Hawaiian Islands,,1902,1902,,Me,Complete Compiled Publication,Pacific Islands
