NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Indigofera suffruticosa,Mill.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Indigofera suffruticosa,Vascular plants,Hawaiian Islands,,1836,1836,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea alba,L.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea alba,Vascular plants,Hawaiian Islands,,1819,1819,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea aquatica,Forssk.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea aquatica,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea batatas,(L.) Lam.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea batatas,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea cairica,(L.) Sweet,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea cairica var. hederacea,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea hederifolia,L.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea hederifolia,Vascular plants,Hawaiian Islands,,1915,1915,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea obscura,(L.) Ker Gawl.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea obscura,Vascular plants,Hawaiian Islands,,1926,1926,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea ochracea,(Lindl.) G. Don,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea ochracea,Vascular plants,Hawaiian Islands,,1919,1919,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea purpurea,(L.) Roth,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea purpurea,Vascular plants,Hawaiian Islands,,1826,1826,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea triloba,L.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea triloba,Vascular plants,Hawaiian Islands,,1943,1943,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ipomoea violacea,L.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea violacea,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Iris domestica,(L.) Goldblatt & Mabb.,Iridaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Belamcanda chinensis,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Jatropha curcas,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Jatropha curcas,Vascular plants,Hawaiian Islands,,1937,1937,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Jatropha gossypiifolia,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Jatropha gossypiifolia,Vascular plants,Hawaiian Islands,,1950,1950,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus acuminatus,Michx.,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus acuminatus,Vascular plants,Hawaiian Islands,,1935,1935,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus bufonius,L.,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus bufonius,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus effusus,L.,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus effusus,Vascular plants,Hawaiian Islands,,1900,1900,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus ensifolius,Wikstr.,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus ensifolius,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus polyanthemus,Buchenau,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus polyanthemus,Vascular plants,Hawaiian Islands,,1953,1953,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Juncus tenuis,Willd.,Juncaceae,Poales,Liliopsida,Tracheophyta,TPL,Juncus tenuis,Vascular plants,Hawaiian Islands,,1915,1915,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Justicia betonica,L.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Justicia betonica,Vascular plants,Hawaiian Islands,,1943,1943,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Justicia spicigera,Schltdl.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Justicia spicigera,Vascular plants,Hawaiian Islands,,1934,1934,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Kalanchoe tubiflora,(Harv.) Raym.-Hamet,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,TPL,Kalanchoe tubiflora,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Kyllinga brevifolia,Rottb.,Cyperaceae,Poales,Liliopsida,Tracheophyta,TPL,Kyllinga brevifolia,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Kyllinga nemoralis,(J.R.Forst. & G.Forst.) Dandy ex Hutch. & Dalziel,Cyperaceae,Poales,Liliopsida,Tracheophyta,TPL,Kyllinga nemoralis,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lablab purpureus,(L.) Sweet,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Lablab purpureus,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lactuca serriola,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Lactuca serriola,Vascular plants,Hawaiian Islands,,1928,1928,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lagenaria siceraria,(Molina) Standl.,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,TPL,Lagenaria siceraria,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lantana camara,L.,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Lantana camara,Vascular plants,Hawaiian Islands,,1858,1858,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Laportea interrupta,(L.) Chew,Urticaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Laportea interrupta,Vascular plants,Hawaiian Islands,,1819,1819,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lapsana communis,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Lapsana communis,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lathyrus latifolius,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Lathyrus latifolius,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lathyrus tingitanus,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Lathyrus tingitanus,Vascular plants,Hawaiian Islands,,1985,1985,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lemna perpusilla,Torr.,Araceae,Alismatales,Liliopsida,Tracheophyta,TPL,Lemna perpusilla,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leonotis leonurus,(L.) R.Br.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Leonotis leonurus,Vascular plants,Hawaiian Islands,,1938,1938,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leonurus sibiricus,L.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Leonurus sibiricus,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium africanum,(Burm.f.) DC.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lepidium hyssopifolium,Vascular plants,Hawaiian Islands,,1975,1975,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium bonariense,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lepidium bonariense,Vascular plants,Hawaiian Islands,,1975,1975,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium densiflorum,Schrad.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lepidium densiflorum,Vascular plants,Hawaiian Islands,,1935,1935,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium didymum,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Coronopus didymus,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium oblongum,Small,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lepidium oblongum,Vascular plants,Hawaiian Islands,,1914,1914,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lepidium virginicum,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lepidium virginicum,Vascular plants,Hawaiian Islands,,1872,1872,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leptospermum laevigatum,(Gaertn.) F.Muell.,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Leptospermum laevigatum,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leptospermum polygalifolium,Salisb.,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Leptospermum flavescens,Vascular plants,Hawaiian Islands,,1927,1927,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leptospermum scoparium,J.R.Forst. & G.Forst.,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Leptospermum scoparium,Vascular plants,Hawaiian Islands,,1927,1927,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leucaena leucocephala,(Lam.) de Wit,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Leucaena leucocephala,Vascular plants,Hawaiian Islands,,1837,1837,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Leucanthemum vulgare,(Vaill.) Lam.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Chrysanthemum leucanthemum,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Linaria canadensis,(L.) Dum.Cours.,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Linaria canadensis var. texana,Vascular plants,Hawaiian Islands,,1904,1904,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lindernia crustacea,(L.) F.Muell.,Linderniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Lindernia crustacea,Vascular plants,Hawaiian Islands,,1954,1954,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Linum bienne,Mill.,Linaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Linum bienne,Vascular plants,Hawaiian Islands,,1983,1983,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Linum trigynum,L.,Linaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Linum trigynum,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lobelia erinus,L.,Campanulaceae,Asterales,Magnoliopsida,Tracheophyta,TPL,Lobelia erinus,Vascular plants,Hawaiian Islands,,1931,1931,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lobularia maritima,(L.) Desv.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Lobularia maritima,Vascular plants,Hawaiian Islands,,1939,1939,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lolium multiflorum,Lam.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Lolium multiflorum,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lonicera japonica,Thunb.,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,TPL,Lonicera japonica,Vascular plants,Hawaiian Islands,,1882,1882,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lophospermum erubescens,D.Don,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Lophospermum erubescens,Vascular plants,Hawaiian Islands,,1917,1917,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lotus subbiflorus,Lag.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Lotus subbiflorus,Vascular plants,Hawaiian Islands,,1937,1937,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ludwigia octovalvis,(Jacq.) P.H.Raven,Onagraceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Ludwigia octovalvis,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ludwigia palustris,(L.) Elliott,Onagraceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Ludwigia palustris,Vascular plants,Hawaiian Islands,,1934,1934,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lycopersicon esculentum,Mill.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Lycopersicon esculentum,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Lythrum maritimum,Kunth,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Lythrum maritimum,Vascular plants,Hawaiian Islands,,1794,1794,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Macaranga mappa,(L.) Müll.Arg.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Macaranga mappa,Vascular plants,Hawaiian Islands,,1927,1927,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Macroptilium lathyroides,(L.) Urb.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Macroptilium lathyroides,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Madia sativa,Molina,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Madia sativa,Vascular plants,Hawaiian Islands,,1927,1927,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Malachra alceifolia,Jacq.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Malachra alceifolia,Vascular plants,Hawaiian Islands,,1940,1940,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Malva parviflora,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Malva parviflora,Vascular plants,Hawaiian Islands,,1825,1825,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Malvastrum coromandelianum,(L.) Garcke,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Malvastrum coromandelianum,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Marrubium vulgare,L.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Marrubium vulgare,Vascular plants,Hawaiian Islands,,1913,1913,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Matricaria chamomilla,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Matricaria chamomilla,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Maurandya antirrhiniflora,Humb. & Bonpl. ex Willd.,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Maurandya antirrhiniflora,Vascular plants,Hawaiian Islands,,1943,1943,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Medicago intertexta,(L.) Mill.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Medicago intertexta,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Medicago lupulina,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Medicago lupulina,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Medicago polymorpha,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Medicago polymorpha,Vascular plants,Hawaiian Islands,,1882,1882,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Medicago sativa,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Medicago sativa,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Medinilla venosa,Blume,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Medinilla venosa,Vascular plants,Hawaiian Islands,,1957,1957,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melastoma malabathricum,L.,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Melastoma candidum,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melastoma sanguineum,Sims,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Melastoma sanguineum,Vascular plants,Hawaiian Islands,,1957,1957,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melia azedarach,L.,Meliaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Melia azedarach,Vascular plants,Hawaiian Islands,,1839,1839,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melilotus indicus,(L.) All.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Melilotus indica,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melilotus officinalis,(L.) Pall.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Melilotus officinalis,Vascular plants,Hawaiian Islands,,1920,1920,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melinis minutiflora,P.Beauv.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Melinis minutiflora,Vascular plants,Hawaiian Islands,,1913,1913,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Melochia umbellata,(Houtt.) Stapf,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Melochia umbellata,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Mentha pulegium,L.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Mentha pulegium,Vascular plants,Hawaiian Islands,,1920,1920,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Mentha spicata,L.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Mentha spicata,Vascular plants,Hawaiian Islands,,1936,1936,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Mentha x villosa,Huds.,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Mentha x villosa,Vascular plants,Hawaiian Islands,,1953,1953,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Merremia peltata,(L.) Merr.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Merremia peltata,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Merremia tuberosa,(L.) Rendle,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Merremia tuberosa,Vascular plants,Hawaiian Islands,,1932,1932,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Merremia umbellata,(L.) Hallier f.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Merremia umbellata,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Mimosa pudica,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Mimosa pudica,Vascular plants,Hawaiian Islands,,1855,1855,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Mirabilis jalapa,L.,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Mirabilis jalapa,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
